,034,Child Health,IMCI in Secondary Inputs,Possible Serious Bacterial Infection Treatment (PSBI),Possible Serious Bacterial Infection Treatment (PSBI),Possible Serious Bacterial Infection Treatment (PSBI),,,Secondary,,,,,,,,,,,,,,,,,,,,,,Children 1-59 months," 2,289,282 ",,,,,,,,,,,,,,,,,,9.338388,9.338388,New Malawi estimate (2021),,,,,,,,,,,,,,,,,,,,,,No,NA,NA,NA,NA,NA,remove - repetitive (see intervention 007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,035,Child Health,IMCI in Secondary Inputs,Antibiotics for treatment of dysentery,Antibiotics for treatment of dysentery,Antibiotics for treatment of dysentery,,,Secondary,Antibiotics for treatment of dysentery,,,WHO-CHOICE,0,,,,,,0.3,74.9659284,0.3,75.86551954,252.885,,,Children 1-59 months,"25,309",10.80%,10.90%,Children 1-59 months," 2,289,282 ",11%,Programmatic data,251821.02,48.00%,46.00%,60%,Ng'ambi 2020 child,48%,4.916376618,4.916376618,4.916376618,4.916376618,,,4.916376618,4.91637662,4.91637662,0.305424,0.305424,New Malawi estimate (2021),,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,No,NA,NA,NA,NA,NA,remove - repetitive (010),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,036,Child Health,IMCI in Secondary Inputs,IMCI management of severe dehydration,IMCI management of severe dehydration,IMCI management of severe dehydration,,,Secondary,,,,,,,,,,,,,,,,,,,,,,Children 1-59 months," 2,289,282 ",,,,,,,,,,,,,,,,,,8.299152,8.299152,New Malawi estimate (2021),,,,,,,,,,,,,,,,,,,,,,No,Incomplete,Incomplete,Complete,Incomplete,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,037,Child Health,Malaria,IMCI Treatment of severe Malaria,IMCI Treatment of severe Malaria,IMCI Treatment of severe Malaria,,,Secondary,,,,,,,,,,,,,,,,,,,,,,Children 1-59 months," 2,289,282 ",,,,,,,,,,,,,,,,,,8.2119276,8.2119276,New Malawi estimate (2021),,,,,,,,,,,,,,,,,,,,,,No,NA,NA,NA,NA,NA,remove - repetitive (see intervention 125),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,038,Child Health,IMCI in Teritary Inputs,IMCI Treatment of severe pneumonia,IMCI Treatment of severe pneumonia,IMCI Treatment of severe pneumonia,,,Teritary,,,,,,,,,,,,,,,,,,,,,,Children 1-59 months," 2,289,282 ",,,,,,,,,,,,,,,,,,21.7611576,21.7611576,New Malawi estimate (2021),,,,,,,,,,,,,,,,,,,,,,No,NA,NA,NA,NA,NA,remove - repetitive (see intervention 033),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,039,Child Health,IMCI in Teritary Inputs,IMCI management of severe dehydration,IMCI management of severe dehydration,IMCI management of severe dehydration,,,Teritary,,,,,,,,,,,,,,,,,,,,,,Children 1-59 months," 2,289,282 ",,,,,,,,,,,,,,,,,,8.299152,8.299152,New Malawi estimate (2021),,,,,,,,,,,,,,,,,,,,,,No,NA,NA,NA,NA,NA,remove - repetitive (see intervention 011) - but no CE evidence found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,Child Health,IMCI in Teritary Inputs,IMCI Treatment of severe Malaria,IMCI Treatment of severe Malaria,IMCI Treatment of severe Malaria,,,Teritary,,,,,,,,,,,,,,,,,,,,,,Children 1-59 months," 2,289,282 ",,,,,,,,,,,,,,,,,,8.2119276,8.2119276,New Malawi estimate (2021),,,,,,,,,,,,,,,,,,,,,,No,NA,NA,NA,NA,NA,remove - repetitive (see intervention 125),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,041,Child Health,Child Health Systems,ICCM Village Clinic Services,ICCM Village Clinic Services,ICCM Village Clinic Services,,,Community,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not available,,N/A,,,,,,,,,,,,,,,,,,,,,,No,NA,NA,NA,NA,NA,remove - primary care version in 042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,042,Child Health,Child Health Systems,IMCI Facility level Services ,IMCI Facility level Services ,IMCI Facility level Services ,,,Primary,,,,,,Integrated management of childhood illness,,,,,0.85,3.88,0.85,4.18264,4.921,Yes,2016 US$,,,,,,,,,,,,,,,,,,,,,,,,Not available,,N/A,,,,,,,,,,,,,,,,,,,,,,No,NA,NA,NA,NA,NA,remove - this intervention is not specific enough - the CE evidence related to diarrhea management,2017-01-03961-02,Integrated management of childhood illness,"Integrated management of childhood illness - zinc, retinol and low osmolarity ORS for moderate diarrhoea; zinc, ringers lactate IVF and retinol for severe diarrhoea",,None,Nigeria,4.6,4.960399488,0.85,0,0,0,0,0,0,0,Okafor,2017,United States,2016,Cost-effectiveness analysis of diarrhoea management approaches in Nigeria: A decision analytical model,,,,0.85,3.88,2016 US $,4.564705882,,
,043,Community Health,,"Integrated prevention campaign (IPC) against diarrhea (household water filters), malaria (bed-nets) and HIV (counseling, testing, cotrimoxazole prophylaxis, referral to treatment & condom distribution)","Integrated prevention campaign (IPC) against diarrhea (household water filters), malaria (bed-nets) and HIV (counseling, testing, cotrimoxazole prophylaxis, referral to treatment & condom distribution)","Integrated prevention campaign (IPC) against diarrhea (household water filters), malaria (bed-nets) and HIV (counseling, testing, cotrimoxazole prophylaxis, referral to treatment & condom distribution)",,,,"Integrated prevention campaign (IPC) against diarrhea (household water filters), malaria (bed-nets) and HIV (counseling, testing, cotrimoxazole prophylaxis, referral to treatment & condom distribution)",added from Uganda HBP,Uganda,Marseille (2014); BMJ Open,0,"Integrated prevention campaign (IPC) against diarrhea (household water filters), malaria (bed-nets) and HIV (counseling, testing, cotrimoxazole prophylaxis, referral to treatment & condom distribution)",None,,,,,,,,,Yes,2012 US$,,,,,Adults 15-49 years," 9,162,016 ",100%,CE paper,9162016,,,70%,same as other community outreach interventions,70%,,,,,,,0,,0,Not available,0,Uganda estimate (2020),,,,,,,,,,,,,,,,,,,,,,No,NA,NA,NA,NA,NA,remove - broad intervention + no case numbers,2014-01-02222-29,"Integrated prevention campaign (IPC) against diarrhea (household water filters), malaria (bed-nets) and HIV (counseling, testing, cotrimoxazole prophylaxis, referral to treatment & condom distribution)","Integrated prevention campaign (IPC) against diarrhea (household water filters), malaria (bed-nets) and HIV (counseling, testing, cotrimoxazole prophylaxis, referral to treatment & condom distribution)",,None,Malawi,129,145.4159037,0.4622,0,0,0,0,0,0,0,Marseille,2014,United States,2012,Scaling up integrated prevention campaigns for global health: costs and cost-effectiveness in 70 countries,,,,0.11,14.19,2012 US $,129,CE evidence not appropriate - intervention includes ART costs,
,044,"Eye, Ear and Skin",NA,Acute otitis media in under 5s,Acute otitis media in under 5s,Topical antibiotics for acute otitis media (under 5s),,Under 5 Outpatient Visit,Primary,Acute otitis media in under 5s,,,"Baltussen et al, 2012 http://www.bmj.com/content/344/bmj.e615",per capita,topical antibioticstopical antibiotics 50% coverage,,,,,0.186624305,3.732486095,51.98303154,532.9160071,10.252,Yes,2005 Int$,Children 0-59 months,"23,967",0.60%,,Children 1-59 months," 2,289,282 ",3%,GBD Otitis Media,68678.46,89.00%,,47%,Ng'ambi 2020 child,47%,,,,,,,0,0.99698903,0.99698903,0.263508,0.263508,New Malawi estimate (2021),7,5.283719796,0.880739061,7.49135629,10.4628284,3.5,2.5,3.332945747,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Complete,Complete,Complete,Complete,New data available,,2012-01-01157-01,Topical antibiotics for Chronic otitis media control,Topical antibiotics for Chronic otitis media control 80% geographic coverage,,None,Multiple Countries,17,22.52835125,0.000638,0,0,0,0,0,0,0,Baltussen,2012,United States,2005,Cost effectiveness of strategies to combat vision and hearing loss in sub-Saharan Africa and South East Asia: mathematical modelling study,0.00067,0.0134,per capita,0.186624305,3.732486095,2005 Int $,20,,
,045,"Eye, Ear and Skin",NA,Hearing Loss,Hearing Loss,Hearing Loss,,,Primary,,,,,,,,,,,,,,,,,,,,,,Total Population," 18,898,441 ",,,,,,,,,,,,,,,,,,Not available,,N/A,,,,,,,,,,,,,,,,,,,,,,No,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,046,"Eye, Ear and Skin",NA,Wax removal,Wax removal,Wax removal,,,Primary,,,,,,,,,,,,,,,,,,,,,,Total Population," 18,898,441 ",,,,,,,,,,,,,,,,,,0.26502,0.26502,New Malawi estimate (2021),,,,,,,,,,,,,,,,,,,,,,No,Incomplete,Incomplete,Complete,Incomplete,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,047,"Eye, Ear and Skin",NA,Speech assessment,Speech assessment,Speech assessment,,,Primary,,,,,,,,,,,,,,,,,,,,,,Children 1-59 months," 2,289,282 ",,,,,,,,,,,,,,,,,,Not available,,N/A,,,,,,,,,,,,,,,,,,,,,,No,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,048,"Eye, Ear and Skin",NA,Adenoidectomy ,Adenoidectomy ,Adenoidectomy ,,,Secondary/Tertiary,,,,,,,,,,,,,,,,,,,,,,Total Population," 18,898,441 ",,,,,,,,,,,,,,,,,,Not available,,N/A,,,,,,,,,,,,,,,,,,,,,,No,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,049,"Eye, Ear and Skin",NA,Tonsillectomy,Tonsillectomy,Tonsillectomy,,,Secondary/Tertiary,,,,,,,,,,,,,,,,,,,,,,Total Population," 18,898,441 ",,,,,,,,,,,,,,,,,,19.061712,19.061712,New Malawi estimate (2021),,,,,,,,,,,,,,,,,,,,,,No,Incomplete,Incomplete,Complete,Incomplete,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,050,"Eye, Ear and Skin",NA,Neck Lipoma/Mass removal ,Neck Lipoma/Mass removal ,Neck Lipoma/Mass removal ,,,Secondary/Tertiary,,,,,,,,,,,,,,,,,,,,,,Total Population," 18,898,441 ",,,,,,,,,,,,,,,,,,Not available,,N/A,,,,,,,,,,,,,,,,,,,,,,No,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,051,"Eye, Ear and Skin",NA,Superficial foreign body removal,Superficial foreign body removal,Superficial foreign body removal,,,Secondary/Tertiary,,,,,,,,,,,,,,,,,,,,,,Total Population," 18,898,441 ",,,,,,,,,,,,,,,,,,7.67484,7.67484,New Malawi estimate (2021),,,,,,,,,,,,,,,,,,,,,,No,Incomplete,Incomplete,Complete,Incomplete,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,052,"Eye, Ear and Skin",NA,Audiology screening and hearing aids,Audiology screening and hearing aids,Audiology screening and hearing aids,,,Teritary,,,,,per capita,Passive screening of all children and adults for hearing loss,,,,,0.001740058,1.299823689,#VALUE!,,,Yes,2005 Int$,,,,,Total Population," 18,898,441 ",,,,,,,,,,,,,,,,,,Not available,,N/A,,,,,,,,,,,,,,,,,,,,,,No,#VALUE!,Incomplete,Incomplete,Incomplete,Incomplete,,2012-01-01157-11,Passive screening of all children and adults for hearing loss,"Passive screening of all children and adults for hearing loss, 80% geographic coverage",,None,Multiple Countries,747,989.9222581,0.001719,0,0,0,0,0,0,0,Baltussen,2012,United States,2005,Cost effectiveness of strategies to combat vision and hearing loss in sub-Saharan Africa and South East Asia: mathematical modelling study,0.001719,1.284093,per capita,#VALUE!,#VALUE!,2005 Int $,747,,
,053,"Eye, Ear and Skin",NA,Deep foreign body removal,Deep foreign body removal,Deep foreign body removal,,,Teritary,,,,,,,,,,,,,,,,,,,,,,Total Population," 18,898,441 ",,,,,,,,,,,,,,,,,,22.324728,22.324728,New Malawi estimate (2021),,,,,,,,,,,,,,,,,,,,,,No,Incomplete,Incomplete,Complete,Incomplete,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,054,"Eye, Ear and Skin",NA,Head/Neck Surgery,Head/Neck Surgery,Head/Neck Surgery,,,Teritary,,,,,,,,,,,,,,,,,,,,,,Total Population," 18,898,441 ",,,,,,,,,,,,,,,,,,19.061712,19.061712,New Malawi estimate (2021),,,,,,,,,,,,,,,,,,,,,,No,Incomplete,Incomplete,Complete,Incomplete,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,055,"Eye, Ear and Skin",NA,Throat and Nasal Surgery,Throat and Nasal Surgery,Throat and Nasal Surgery,,,Teritary,,,,,,,,,,,,,,,,,,,,,,Total Population," 18,898,441 ",,,,,,,,,,,,,,,,,,19.061712,19.061712,New Malawi estimate (2021),,,,,,,,,,,,,,,,,,,,,,No,Incomplete,Incomplete,Complete,Incomplete,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,056,"Eye, Ear and Skin",NA,Treatment of conjunctivitis,Treatment of conjunctivitis,Treatment of conjunctivitis,,,,Treatment of conjunctivitis,,Zimbabwe,Hansen (2008); Cost Eff Resour Alloc,0,Bacterial conjunctivitis treatment as an outpatient,None,,,,0,,0,,,,,Direct entry,"4,830",100.00%,100.00%,Total Population," 18,898,441 ",1%,https://apps.who.int/iris/bitstream/handle/10665/264634/PMC2491216.pdf?sequence=1&isAllowed=y,226781.292,100.00%,100.00%,100%,"Ng'ambi 2020 child/adult, +increase for impairment",100%,0.019127442,0.019127442,0.019127442,0.019127442,,,0.019127442,0.01912744,0.01912744,3.71622,3.71622,New Malawi estimate (2021),,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,No,NA,NA,NA,NA,NA,remove - CE evidence not appropriate,2008-01-01767-34,Bacterial conjunctivitis treatment as an outpatient,Bacterial conjunctivitis treatment as an outpatient,,None,Zimbabwe,235,1.175485699,0,0,0,0,0,0,0,0,Hansen,2008,Zimbabwe,1997,Setting priorities for the health care sector in Zimbabwe using cost-effectiveness analysis and estimates of the burden of disease,,,,,,,,CE evidence not appropriate,
,057,"Eye, Ear and Skin",NA,Trachoma mass drug administration,Trachoma mass drug administration,Trachoma mass drug administration,,Community-based intervention,,Trachoma mass drug administration,Treatment with tetracycline was even less cost-effective so only azythromycin was included,Uganda,Baltussen (2012); BMJ,per capita,"Mass treatment tetracycline ointment + trichiasis surgery for trachoma, 80% coverage",None,0.005885,0.82,Int $ (2005),0.005885,0.82,0.053875618,3.847926959,71.422,Yes,2005 Int$,Children 1-10 years,179,100.00%,100.00%,Children 1-10 years," 2,089,624 ",100%,,2089624,100.00%,80.00%,70%,"Ng'ambi 2020 child/adult, +increase for impairment",70%,,,,,0.530674104,CE paper - Baltussen et al.(2012)- https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3292524/,0.530674104,0,0,0.435804,0.435804,New Malawi estimate (2021),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Complete,Complete,Complete,Complete,New data available,,2012-01-01157-21,Mass treatment azithromycin for trachoma,"Mass treatment azithromycin for trachoma, 80% coverage",,None,Multiple Countries,2076,2751.109247,0.000213,0,0,0,0,0,0,0,Baltussen,2012,United States,2005,Cost effectiveness of strategies to combat vision and hearing loss in sub-Saharan Africa and South East Asia: mathematical modelling study,,,,,,,,,
,058,"Eye, Ear and Skin",NA,Trachoma surgery,Trachoma Trichiasis cases surgey,Trachoma surgery,,,,Trachoma Trichiasis cases surgey,added from Uganda HBP,Uganda,Baltussen (2012); BMJ,per capita,"Trachoma for trichiasis surgery, 80% geographic coverage",None,0.005843,0.42,Int $ (2005),0.005843,0.42,#VALUE!,,,Yes,2005 Int$,,,,5.00%,Children 1-10 years," 2,089,624 ",,,,,5.00%,70%,"Ng'ambi 2020 child/adult, +increase for impairment",70%,0,9.74556128,9.74556128,9.74556128,,CE paper - Baltussen et al.(2012)- https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3292524/,9.74556128,,9.74556128,Not available,9.74556128,Uganda estimate (2020),,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,No,NA,NA,NA,NA,NA,remove - based on Emi's recommendation,2012-01-01157-02,Trachoma for trichiasis surgery,"Trachoma for trichiasis surgery, 80% geographic coverage",,None,Multiple Countries,71,94.08899642,0.005843,0,0,0,0,0,0,0,Baltussen,2012,United States,2005,Cost effectiveness of strategies to combat vision and hearing loss in sub-Saharan Africa and South East Asia: mathematical modelling study,,,,,,,,,
,059,"Eye, Ear and Skin",NA,Treatment of cataracts,Treatment of cataracts,Treatment of cataracts,,,,Treatment of cataracts,,,,per capita,Extracapsular cataract extraction with posterior chamber lens implant for cataract control,,,,,0.410284076,39.79755537,#VALUE!,,,Yes,2005 Int$,Total population,"179,478",0.50%,,Total Population," 18,898,441 ",,,,1.00%,,,,1%,,,,,,,0,0,0,Not available,0,Malawi estimate (2016),,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,No,#VALUE!,Incomplete,Complete,Incomplete,New data available,,2012-01-01157-05,Extracapsular cataract extraction with posterior chamber lens implant for cataract control,"Extracapsular cataract extraction with posterior chamber lens implant for cataract control, 80% geographic coverage",,None,Multiple Countries,116,153.7228674,0.005486,0,0,0,0,0,0,0,Baltussen,2012,United States,2005,Cost effectiveness of strategies to combat vision and hearing loss in sub-Saharan Africa and South East Asia: mathematical modelling study,0.006447,0.625359,per capita,#VALUE!,#VALUE!,2005 Int $,97,,
,060,"Eye, Ear and Skin",,Aural toilets and topical antibiotics,Aural toilets and topical antibiotics,Aural toilets and topical antibiotics,,,,Aural toilets and topical antibiotics,added from Uganda HBP,Uganda,Baltussen (2009); Int J Audiol,0,"Aural toilet and topical antibiotics, 80% coverage",None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,Not available,0,Uganda estimate (2020),,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,No,CE paper found,Incomplete,Complete,Incomplete,New data available,,2012-01-01157-49,Aural toilet for chronic otitis media control,"Aural toilet for chronic otitis media control, coverage 80%",,None,Multiple Countries,23,30.47953405,0.000453,0,0,0,0,0,0,0,Baltussen,2012,United States,2005,Cost effectiveness of strategies to combat vision and hearing loss in sub-Saharan Africa and South East Asia: mathematical modelling study,,,,,,,,,
,061,HIV/AIDS,Diagnosis,HIV Testing Services,HIV Testing Services,Voluntary counselling and testing for HIV,,Voluntary Counseling and Testing Program - For HIV-Negative,Community/Primary,HIV Testing Services,,"Afr-E region (Botswana, Burundi, Central African Republic, Congo, Côte d'Ivoire, Democratic Republic Of The Congo, Eritrea, Ethiopi
Mozambique, Namibia, Rwanda, South Africa, Swaziland, Uganda, United Republic of Tanzania, Zambia, Zimbabwe )",Hogan et al. (2005),per capita,Voluntary counselling and testing (95%) - Performed in primary care clinics for anyone requesting the services; includes training of health workers; based on rapid test; number of tests over five year period assumed to be twice average annual prevalence,Nothing,0.008848567,0.718503637,Int $ (2000),0.008848567,0.718503637,0.02714232,0.998113304,36.773,Yes,2000 Int$,Direct entry,"44,285",100.00%,100.00%,Total population," 18,898,441 ",33%,"NSP 2020-2025, annual target",6236485.53,100.00%,75.00%,100%,Uptake already factored into DHA estimate,100%,0,0,0,0,14.38800924,from Malawi HBP,14.38800924,14.3880092,14.3880092,2.202744,2.202744,New Malawi estimate (2021),0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Complete,Complete,Complete,Complete,New data available,,,,,,Nothing,,,,,,,,,,,,,,,,,,,,,,,,,
,062,HIV/AIDS,Treatment ,ART,ART for men,ART for men,,HIV/AIDS Program - New Adult,Community/Primary,ART for men,,South Africa,Alistar et al. (2014),0,Universal ART (all identified HIV-infected individuals),ART only for those with <=350 cells/muL CD4 cell counts,,,,0.5862268,211.0248986,0.5862268,213.5571974,364.291,,,,,,100.00%,Male >15-65 years with HIV," 329,625 ",70%,prevalence 6.7% DHA,230737.5,,81.00%,90%,DHA report on 95-95-95,90%,0,0,152.7428491,152.7428491,,,152.7428491,104.020045,104.020045,84.096,84.096,New Malawi estimate (2021),0.143559344,13.72247086,13.72247086,38.68548936,35.53121452,0.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Complete,Complete,Complete,Complete,New data available,,,,,,ART only for those with <=350 cells/muL CD4 cell counts,,,,,,,,,,,,,,,,,,,,,,,,,
,063,HIV/AIDS,Treatment ,ART,ART for women,ART for women,ART for men,HIV/AIDS Program - New Adult,Community/Primary,ART for women,,South Africa,Alistar et al. (2014),0,Universal ART (all identified HIV-infected individuals),ART only for those with <=350 cells/muL CD4 cell counts,,,,0.5862268,211.0248986,0.5862268,213.5571974,364.291,,,,,,100.00%,Female >15-65 years with HIV," 596,747 ",70%,"prev 11.036%, DHA",417722.9,,85.00%,90%,DHA report on 95-95-95,90%,0,0,152.7428491,152.7428491,,,152.7428491,104.020045,104.020045,84.096,84.096,New Malawi estimate (2021),0.143559344,13.72247086,13.72247086,38.68548936,35.53121452,0.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Complete,Complete,Complete,Complete,New data available,,,,,,ART only for those with <=350 cells/muL CD4 cell counts,,,,,,,,,,,,,,,,,,,,,,,,,
